Call Time,Call ID,Direction,Status,Ringing,Talking,Cost,day,week,Hour,Ring time,IVR Time,Wait Time in Queue,Total Waiting Time (queue+ring),Talk Time,Total Call Duration (excl IVR),Environment (from Extension),SLA breach,Volume,Abandon,Abandon (within 10s),Year,Month,Day,Transfer
2025-08-05 12:14:41,00000000-01dc-05f1-9cea-940300001fac,Inbound Queue,Waiting,00:00:00,00:00:48,0,05/08/2025,32,12,0,,48,48,228,276,,0,1,0,0,2025,8,5,0
2025-08-05 12:14:19,00000000-01dc-05f1-9cea-940300001fac,Inbound,Answered,00:00:00,00:00:22,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:14:08,00000000-01dc-05f1-9cea-940300001fac,Inbound,Answered,00:00:00,00:00:11,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:13:39,00000000-01dc-05f1-9cea-940300001fac,Inbound,Answered,00:00:00,00:00:29,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:13:21,00000000-01dc-05f1-9266-f0d800001fab,Inbound,Answered,00:00:00,00:00:02,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:13:02,00000000-01dc-05f1-86fc-971b00001faa,Outbound,Answered,00:00:17,00:00:51,0.85,05/08/2025,32,12,17,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:11:41,00000000-01dc-05f1-56d6-2ccf00001fa9,Outbound,Answered,00:00:14,00:02:07,2.12,05/08/2025,32,12,14,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:13:00,00000000-01dc-05f1-5468-7ebd00001fa8,Inbound,Answered,00:00:03,00:02:50,0,05/08/2025,32,12,3,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:12:28,00000000-01dc-05f1-5468-7ebd00001fa8,Inbound Queue,Waiting,00:00:00,00:00:35,0,05/08/2025,32,12,0,,35,35,170,205,,0,1,0,0,2025,8,5,0
2025-08-05 12:12:09,00000000-01dc-05f1-5468-7ebd00001fa8,Inbound,Answered,00:00:00,00:00:19,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:11:54,00000000-01dc-05f1-5468-7ebd00001fa8,Inbound,Answered,00:00:00,00:00:15,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:11:37,00000000-01dc-05f1-5468-7ebd00001fa8,Inbound,Answered,00:00:00,00:00:17,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:11:24,00000000-01dc-05f1-3072-48e700001fa7,Inbound,Answered,00:00:00,00:00:06,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:11:08,00000000-01dc-05f1-3072-48e700001fa7,Inbound,Answered,00:00:00,00:00:16,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:10:55,00000000-01dc-05f1-3072-48e700001fa7,Inbound,Answered,00:00:00,00:00:13,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:10:37,00000000-01dc-05f1-3072-48e700001fa7,Inbound,Answered,00:00:00,00:00:18,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:12:13,00000000-01dc-05f1-21a5-a83f00001fa6,Inbound,Answered,00:00:07,00:12:53,0,05/08/2025,32,12,7,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:11:12,00000000-01dc-05f1-21a5-a83f00001fa6,Inbound Queue,Waiting,00:00:00,00:01:08,0,05/08/2025,32,12,0,,68,68,773,841,,1,1,0,0,2025,8,5,0
2025-08-05 12:10:54,00000000-01dc-05f1-21a5-a83f00001fa6,Inbound,Answered,00:00:00,00:00:17,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:10:43,00000000-01dc-05f1-21a5-a83f00001fa6,Inbound,Answered,00:00:00,00:00:12,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:10:12,00000000-01dc-05f1-21a5-a83f00001fa6,Inbound,Answered,00:00:00,00:00:31,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:09:01,00000000-01dc-05f0-f75b-65e400001fa5,Outbound,Answered,00:00:11,00:05:43,5.71,05/08/2025,32,12,11,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:11:44,00000000-01dc-05f0-ed12-80dc00001fa4,Inbound,Answered,00:00:05,00:04:54,0,05/08/2025,32,12,5,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:10:00,00000000-01dc-05f0-ed12-80dc00001fa4,Inbound Queue,Waiting,00:00:00,00:01:49,0,05/08/2025,32,12,0,,109,109,294,403,,1,1,0,0,2025,8,5,0
2025-08-05 12:09:42,00000000-01dc-05f0-ed12-80dc00001fa4,Inbound,Answered,00:00:00,00:00:18,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:09:22,00000000-01dc-05f0-ed12-80dc00001fa4,Inbound,Answered,00:00:00,00:00:21,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:08:44,00000000-01dc-05f0-ed12-80dc00001fa4,Inbound,Answered,00:00:00,00:00:38,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:08:19,00000000-01dc-05f0-de41-b98f00001fa3,Outbound,Answered,00:00:18,00:00:07,0.12,05/08/2025,32,12,18,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:09:37,00000000-01dc-05f0-cece-9d2000001fa2,Inbound,Answered,00:00:11,00:07:52,0,05/08/2025,32,12,11,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:08:56,00000000-01dc-05f0-cece-9d2000001fa2,Inbound Queue,Waiting,00:00:00,00:00:52,0,05/08/2025,32,12,0,,52,52,472,524,,1,1,0,0,2025,8,5,0
2025-08-05 12:08:39,00000000-01dc-05f0-cece-9d2000001fa2,Inbound,Answered,00:00:00,00:00:17,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:08:24,00000000-01dc-05f0-cece-9d2000001fa2,Inbound,Answered,00:00:00,00:00:16,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:07:53,00000000-01dc-05f0-cece-9d2000001fa2,Inbound,Answered,00:00:00,00:00:31,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:08:08,00000000-01dc-05f0-ab2e-ac3700001fa1,Inbound,Answered,00:00:14,00:01:12,0,05/08/2025,32,12,14,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:07:45,00000000-01dc-05f0-ab2e-ac3700001fa1,Inbound Queue,Waiting,00:00:00,00:00:36,0,05/08/2025,32,12,0,,36,36,72,108,,0,1,0,0,2025,8,5,0
2025-08-05 12:07:10,00000000-01dc-05f0-ab2e-ac3700001fa1,Inbound,Answered,00:00:00,00:00:36,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:06:53,00000000-01dc-05f0-ab2e-ac3700001fa1,Inbound,Answered,00:00:00,00:00:16,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:08:09,00000000-01dc-05f0-9c97-99fd00001fa0,Inbound,Answered,00:00:05,00:10:19,0,05/08/2025,32,12,5,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:06:33,00000000-01dc-05f0-9c97-99fd00001fa0,Inbound Queue,Waiting,00:00:00,00:01:40,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:06:29,00000000-01dc-05f0-9c97-99fd00001fa0,Inbound,Answered,00:00:00,00:00:05,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:06:08,00000000-01dc-05f0-81a1-029800001f9f,Inbound,Answered,00:00:00,00:00:17,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:05:44,00000000-01dc-05f0-81a1-029800001f9f,Inbound,Answered,00:00:00,00:00:24,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:05:39,00000000-01dc-05f0-6961-8f4e00001f9e,Inbound,Answered,00:00:06,00:09:34,0,05/08/2025,32,12,6,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:05:17,00000000-01dc-05f0-6961-8f4e00001f9e,Inbound Queue,Waiting,00:00:00,00:00:28,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:05:03,00000000-01dc-05f0-6961-8f4e00001f9e,Inbound,Answered,00:00:00,00:00:14,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:06:21,00000000-01dc-05f0-3a66-f14e00001f9d,Inbound,Answered,00:00:07,00:05:37,0,05/08/2025,32,12,7,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:05:58,00000000-01dc-05f0-3a66-f14e00001f9d,Inbound Queue,Waiting,00:00:00,00:00:29,0,05/08/2025,32,12,0,,29,29,337,366,,0,1,0,0,2025,8,5,0
2025-08-05 12:05:13,00000000-01dc-05f0-3a66-f14e00001f9d,Inbound,Answered,00:00:10,00:00:35,0,05/08/2025,32,12,10,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:04:31,00000000-01dc-05f0-3a66-f14e00001f9d,Inbound Queue,Waiting,00:00:00,00:00:52,0,05/08/2025,32,12,0,,52,52,35,87,,1,1,0,0,2025,8,5,0
2025-08-05 12:04:18,00000000-01dc-05f0-3a66-f14e00001f9d,Inbound,Answered,00:00:00,00:00:13,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:04:06,00000000-01dc-05f0-3a66-f14e00001f9d,Inbound,Answered,00:00:00,00:00:12,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:03:56,00000000-01dc-05f0-3a66-f14e00001f9d,Inbound,Answered,00:00:00,00:00:10,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:03:44,00000000-01dc-05f0-3a66-f14e00001f9d,Inbound,Answered,00:00:00,00:00:12,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:07:33,00000000-01dc-05f0-38df-b53800001f9c,Inbound,Answered,00:00:03,00:07:41,0,05/08/2025,32,12,3,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:05:03,00000000-01dc-05f0-38df-b53800001f9c,Inbound Queue,Waiting,00:00:00,00:02:33,0,05/08/2025,32,12,0,,153,153,461,614,,1,1,0,0,2025,8,5,0
2025-08-05 12:04:46,00000000-01dc-05f0-38df-b53800001f9c,Inbound,Answered,00:00:00,00:00:17,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:04:21,00000000-01dc-05f0-38df-b53800001f9c,Inbound,Answered,00:00:00,00:00:25,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:03:56,00000000-01dc-05f0-38df-b53800001f9c,Inbound,Answered,00:00:00,00:00:25,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:03:41,00000000-01dc-05f0-38df-b53800001f9c,Inbound,Answered,00:00:00,00:00:14,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:04:18,00000000-01dc-05f0-1de4-c56000001f9b,Inbound,Answered,00:00:13,00:03:23,0,05/08/2025,32,12,13,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:03:55,00000000-01dc-05f0-1de4-c56000001f9b,Inbound Queue,Waiting,00:00:00,00:00:36,0,05/08/2025,32,12,0,,36,36,203,239,,0,1,0,0,2025,8,5,0
2025-08-05 12:03:32,00000000-01dc-05f0-1de4-c56000001f9b,Inbound,Answered,00:00:00,00:00:23,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:03:19,00000000-01dc-05f0-1de4-c56000001f9b,Inbound,Answered,00:00:00,00:00:13,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:02:56,00000000-01dc-05f0-1de4-c56000001f9b,Inbound,Answered,00:00:00,00:00:23,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:02:52,00000000-01dc-05f0-1b84-b8d800001f9a,Inbound,Answered,00:00:00,00:00:34,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:15:38,00000000-01dc-05f0-1105-4fa000001f99,Inbound,Answered,00:00:00,00:02:24,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:14:25,00000000-01dc-05f0-1105-4fa000001f99,Internal,Answered,00:00:07,00:01:07,0,05/08/2025,32,12,7,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:14:02,00000000-01dc-05f0-1105-4fa000001f99,Internal,Waiting,00:00:00,00:00:29,0,05/08/2025,32,12,0,,29,29,67,96,,0,1,0,0,2025,8,5,0
2025-08-05 12:09:05,00000000-01dc-05f0-1105-4fa000001f99,Inbound,Answered,00:00:10,00:06:23,0,05/08/2025,32,12,10,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:08:23,00000000-01dc-05f0-1105-4fa000001f99,Inbound Queue,Waiting,00:00:00,00:00:52,0,05/08/2025,32,12,0,,52,52,383,435,,1,1,0,0,2025,8,5,0
2025-08-05 12:04:34,00000000-01dc-05f0-1105-4fa000001f99,Inbound,Answered,00:00:05,00:03:44,0,05/08/2025,32,12,5,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:04:11,00000000-01dc-05f0-1105-4fa000001f99,Inbound Queue,Waiting,00:00:00,00:00:28,0,05/08/2025,32,12,0,,28,28,224,252,,0,1,0,0,2025,8,5,0
2025-08-05 12:03:14,00000000-01dc-05f0-1105-4fa000001f99,Inbound,Answered,00:00:00,00:00:57,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:02:35,00000000-01dc-05f0-1105-4fa000001f99,Inbound,Answered,00:00:00,00:00:39,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:03:50,00000000-01dc-05ef-f0b6-6b6100001f98,Inbound,Answered,00:00:11,00:04:27,0,05/08/2025,32,12,11,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:03:07,00000000-01dc-05ef-f0b6-6b6100001f98,Inbound Queue,Waiting,00:00:00,00:00:53,0,05/08/2025,32,12,0,,53,53,267,320,,1,1,0,0,2025,8,5,0
2025-08-05 12:02:28,00000000-01dc-05ef-f0b6-6b6100001f98,Inbound,Answered,00:00:00,00:00:39,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:02:06,00000000-01dc-05ef-f0b6-6b6100001f98,Inbound,Answered,00:00:00,00:00:22,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:01:40,00000000-01dc-05ef-f0b6-6b6100001f98,Inbound,Answered,00:00:00,00:00:26,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:01:30,00000000-01dc-05ef-eab8-bf1500001f97,Inbound,Answered,00:00:00,00:01:11,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:02:31,00000000-01dc-05ef-df3e-e68900001f96,Inbound,Answered,00:00:04,00:02:58,0,05/08/2025,32,12,4,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:01:49,00000000-01dc-05ef-df3e-e68900001f96,Inbound Queue,Waiting,00:00:00,00:00:46,0,05/08/2025,32,12,0,,46,46,178,224,,0,1,0,0,2025,8,5,0
2025-08-05 12:01:31,00000000-01dc-05ef-df3e-e68900001f96,Inbound,Answered,00:00:00,00:00:17,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:01:11,00000000-01dc-05ef-df3e-e68900001f96,Inbound,Answered,00:00:00,00:00:20,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:01:03,00000000-01dc-05ef-da3f-f5d600001f95,Inbound,Answered,00:00:00,00:01:30,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:02:11,00000000-01dc-05ef-cadc-0f2700001f94,Inbound,Answered,00:00:08,00:10:41,0,05/08/2025,32,12,8,,,,,0,DE/AT Broker,0,0,0,0,2025,8,5,0
2025-08-05 12:01:28,00000000-01dc-05ef-cadc-0f2700001f94,Inbound Queue,Waiting,00:00:00,00:00:51,0,05/08/2025,32,12,0,,51,51,641,692,,0,1,0,0,2025,8,5,0
2025-08-05 12:01:04,00000000-01dc-05ef-cadc-0f2700001f94,Inbound,Answered,00:00:00,00:00:24,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:00:53,00000000-01dc-05ef-cadc-0f2700001f94,Inbound,Answered,00:00:00,00:00:11,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:00:37,00000000-01dc-05ef-cadc-0f2700001f94,Inbound,Answered,00:00:00,00:00:16,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:01:25,00000000-01dc-05ef-a8ee-460b00001f93,Inbound,Answered,00:00:09,00:02:07,0,05/08/2025,32,12,9,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:00:42,00000000-01dc-05ef-a8ee-460b00001f93,Inbound Queue,Waiting,00:00:00,00:00:51,0,05/08/2025,32,12,0,,51,51,127,178,,0,1,0,0,2025,8,5,0
2025-08-05 12:00:27,00000000-01dc-05ef-a8ee-460b00001f93,Inbound,Answered,00:00:00,00:00:16,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:00:11,00000000-01dc-05ef-a8ee-460b00001f93,Inbound,Answered,00:00:00,00:00:16,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 11:59:59,00000000-01dc-05ef-a8ee-460b00001f93,Inbound,Answered,00:00:00,00:00:12,0,05/08/2025,32,11,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 11:59:40,00000000-01dc-05ef-a8ee-460b00001f93,Inbound,Answered,00:00:00,00:00:19,0,05/08/2025,32,11,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:00:53,00000000-01dc-05ef-9b40-510900001f92,Inbound,Answered,00:00:04,00:05:53,0,05/08/2025,32,12,4,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 12:00:31,00000000-01dc-05ef-9b40-510900001f92,Inbound Queue,Waiting,00:00:00,00:00:26,0,05/08/2025,32,12,0,,26,26,353,379,,0,1,0,0,2025,8,5,0
2025-08-05 12:00:15,00000000-01dc-05ef-9b40-510900001f92,Inbound,Answered,00:00:00,00:00:16,0,05/08/2025,32,12,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 11:59:51,00000000-01dc-05ef-9b40-510900001f92,Inbound,Answered,00:00:00,00:00:24,0,05/08/2025,32,11,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 11:59:36,00000000-01dc-05ef-9b40-510900001f92,Inbound,Answered,00:00:00,00:00:16,0,05/08/2025,32,11,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 11:59:17,00000000-01dc-05ef-9b40-510900001f92,Inbound,Answered,00:00:00,00:00:19,0,05/08/2025,32,11,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 11:59:24,00000000-01dc-05ef-5363-09aa00001f91,Inbound,Answered,00:00:06,00:03:51,0,05/08/2025,32,11,6,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 11:58:41,00000000-01dc-05ef-5363-09aa00001f91,Inbound Queue,Waiting,00:00:00,00:00:48,0,05/08/2025,32,11,0,,48,48,231,279,,0,1,0,0,2025,8,5,0
2025-08-05 11:58:25,00000000-01dc-05ef-5363-09aa00001f91,Inbound,Answered,00:00:00,00:00:16,0,05/08/2025,32,11,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 11:58:02,00000000-01dc-05ef-5363-09aa00001f91,Inbound,Answered,00:00:00,00:00:23,0,05/08/2025,32,11,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 11:57:50,00000000-01dc-05ef-5363-09aa00001f91,Inbound,Answered,00:00:00,00:00:12,0,05/08/2025,32,11,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 11:57:16,00000000-01dc-05ef-5363-09aa00001f91,Inbound,Answered,00:00:00,00:00:33,0,05/08/2025,32,11,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 11:58:47,00000000-01dc-05ef-4ded-c70600001f90,Inbound,Answered,00:00:11,00:28:40,0,05/08/2025,32,11,11,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 11:57:54,00000000-01dc-05ef-4ded-c70600001f90,Inbound Queue,Waiting,00:00:00,00:01:04,0,05/08/2025,32,11,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 11:57:07,00000000-01dc-05ef-4ded-c70600001f90,Inbound,Answered,00:00:00,00:00:47,0,05/08/2025,32,11,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 11:56:06,00000000-01dc-05ee-f470-205400001f8f,Inbound,Answered,00:00:08,00:07:02,0,05/08/2025,32,11,8,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 11:55:24,00000000-01dc-05ee-f470-205400001f8f,Inbound Queue,Waiting,00:00:00,00:00:50,0,05/08/2025,32,11,0,,50,50,422,472,,0,1,0,0,2025,8,5,0
2025-08-05 11:55:04,00000000-01dc-05ee-f470-205400001f8f,Inbound,Answered,00:00:00,00:00:20,0,05/08/2025,32,11,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 11:54:54,00000000-01dc-05ee-f470-205400001f8f,Inbound,Answered,00:00:00,00:00:10,0,05/08/2025,32,11,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 11:54:37,00000000-01dc-05ee-f470-205400001f8f,Inbound,Answered,00:00:00,00:00:17,0,05/08/2025,32,11,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 11:55:29,00000000-01dc-05ee-ead9-5d5400001f8e,Inbound,Answered,00:00:04,00:03:47,0,05/08/2025,32,11,4,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 11:54:37,00000000-01dc-05ee-ead9-5d5400001f8e,Inbound Queue,Waiting,00:00:00,00:00:57,0,05/08/2025,32,11,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 11:54:21,00000000-01dc-05ee-ead9-5d5400001f8e,Inbound,Answered,00:00:00,00:00:16,0,05/08/2025,32,11,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 11:52:59,00000000-01dc-05ee-ba3a-6f2900001f8d,Inbound,Answered,00:00:00,00:00:44,0,05/08/2025,32,11,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 11:56:54,00000000-01dc-05ee-a19f-020200001f8c,Inbound,Answered,00:00:06,00:12:01,0,05/08/2025,32,11,6,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 11:56:21,00000000-01dc-05ee-a19f-020200001f8c,Inbound Queue,Waiting,00:00:00,00:00:38,0,05/08/2025,32,11,0,,38,38,721,759,,0,1,0,0,2025,8,5,0
2025-08-05 11:54:33,00000000-01dc-05ee-a19f-020200001f8c,Inbound,Answered,00:00:05,00:01:44,0,05/08/2025,32,11,5,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 11:53:30,00000000-01dc-05ee-a19f-020200001f8c,Inbound Queue,Waiting,00:00:00,00:01:07,0,05/08/2025,32,11,0,,67,67,104,171,,1,1,0,0,2025,8,5,0
2025-08-05 11:53:18,00000000-01dc-05ee-a19f-020200001f8c,Inbound,Answered,00:00:00,00:00:12,0,05/08/2025,32,11,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 11:53:02,00000000-01dc-05ee-a19f-020200001f8c,Inbound,Answered,00:00:00,00:00:16,0,05/08/2025,32,11,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 11:52:47,00000000-01dc-05ee-a19f-020200001f8c,Inbound,Answered,00:00:00,00:00:15,0,05/08/2025,32,11,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 11:52:18,00000000-01dc-05ee-a19f-020200001f8c,Inbound,Answered,00:00:00,00:00:29,0,05/08/2025,32,11,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 11:51:31,00000000-01dc-05ee-85a0-bed200001f8b,Inbound,Answered,00:00:00,00:00:54,0,05/08/2025,32,11,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 11:49:30,00000000-01dc-05ee-048c-72f000001f8a,Inbound,Answered,00:00:08,00:04:30,0,05/08/2025,32,11,8,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 11:48:47,00000000-01dc-05ee-048c-72f000001f8a,Inbound Queue,Waiting,00:00:00,00:00:51,0,05/08/2025,32,11,0,,51,51,270,321,,0,1,0,0,2025,8,5,0
2025-08-05 11:48:34,00000000-01dc-05ee-048c-72f000001f8a,Inbound,Answered,00:00:00,00:00:13,0,05/08/2025,32,11,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 11:48:22,00000000-01dc-05ee-048c-72f000001f8a,Inbound,Answered,00:00:00,00:00:12,0,05/08/2025,32,11,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 11:48:10,00000000-01dc-05ee-048c-72f000001f8a,Inbound,Answered,00:00:00,00:00:12,0,05/08/2025,32,11,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 11:47:55,00000000-01dc-05ee-048c-72f000001f8a,Inbound,Answered,00:00:00,00:00:15,0,05/08/2025,32,11,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 11:48:16,00000000-01dc-05ed-d0c2-821a00001f89,Inbound,Answered,00:00:07,00:03:55,0,05/08/2025,32,11,7,,,,,0,DE/AT Broker,0,0,0,0,2025,8,5,0
2025-08-05 11:47:14,00000000-01dc-05ed-d0c2-821a00001f89,Inbound Queue,Waiting,00:00:00,00:01:09,0,05/08/2025,32,11,0,,69,69,235,304,,1,1,0,0,2025,8,5,0
2025-08-05 11:46:54,00000000-01dc-05ed-d0c2-821a00001f89,Inbound,Answered,00:00:00,00:00:19,0,05/08/2025,32,11,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 11:46:28,00000000-01dc-05ed-d0c2-821a00001f89,Inbound,Answered,00:00:00,00:00:27,0,05/08/2025,32,11,0,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 11:46:58,00000000-01dc-05ed-a981-503600001f88,Inbound,Answered,00:00:06,00:06:25,0,05/08/2025,32,11,6,,,,,0,,0,0,0,0,2025,8,5,0
2025-08-05 11:46:36,00000000-01dc-05ed-a981-503600001f88,Inbound Queue,Waiting,00:00:00,00:00:28,0,05/08/2025,32,11,0,,28,28,385,413,,0,1,0,0,2025,8,5,0
